rb_id,player_name,team,season,week,rushing_yards,attempts,offense_pct,opponent,opponent_rush_defense_rank,rb_rush_yards_last5,rb_rush_attempts_last5,rb_injury_status,is_dome,rest_advantage,spread_line,total_line
00-0036906,Khalil Herbert,CIN,2024,18,69.0,20,0.95,PIT,14.0,89.6,14.8,0,0,-3,2.5,48.5
00-0033925,D'Onta Foreman,CLE,2024,18,27.0,10,0.66,BAL,3.0,111.25,24.5,0,0,-4,-19.5,42.5
00-0036139,Rico Dowdle,DAL,2024,18,72.0,22,0.67,WAS,20.0,103.8,20.2,0,1,0,-7.0,43.5
00-0039139,Jahmyr Gibbs,DET,2024,18,139.0,23,0.66,MIN,5.0,77.0,16.8,0,1,-1,3.0,56.5
00-0037258,Dameon Pierce,HOU,2024,18,176.0,19,0.62,TEN,15.0,69.8,17.4,0,0,4,-2.5,36.5
00-0036223,Jonathan Taylor,IND,2024,18,177.0,34,0.72,JAX,23.0,116.2,23.8,0,1,0,3.5,45.5
00-0039325,Carson Steele,KC,2024,18,25.0,8,0.68,DEN,4.0,72.0,17.0,0,0,3,-10.5,40.5
00-0037557,Ronnie Rivers,LA,2024,18,48.0,12,0.79,SEA,12.0,,,0,1,-2,-7.5,38.5
00-0036158,J.K. Dobbins,LAC,2024,18,63.0,18,0.65,LV,19.0,57.6,14.2,0,1,1,7.0,42.5
00-0034972,Alexander Mattison,LV,2024,18,20.0,6,0.73,LAC,17.0,48.0,14.8,0,1,-1,-7.0,42.5
00-0033293,Aaron Jones,MIN,2024,18,45.0,10,0.62,DET,1.0,79.2,18.4,0,1,1,-3.0,56.5
00-0036328,Antonio Gibson,NE,2024,18,41.0,12,0.66,BUF,10.0,38.8,10.8,0,0,1,-3.0,36.5
00-0039384,Tyrone Tracy,NYG,2024,18,59.0,14,0.6,PHI,8.0,38.6,12.4,0,0,0,-3.0,36.5
00-0038120,Breece Hall,NYJ,2024,18,57.0,12,0.7,MIA,2.0,63.2,13.4,0,0,0,1.5,39.5
00-0039165,Zach Charbonnet,SEA,2024,18,59.0,14,0.76,LA,22.0,74.8,15.4,0,1,2,7.5,38.5
00-0035973,Patrick Taylor,SF,2024,18,109.0,17,0.84,ARI,17.0,24.0,8.0,0,1,-2,-4.5,42.5
00-0039361,Bucky Irving,TB,2024,18,89.0,19,0.72,NO,16.0,81.0,14.0,0,0,0,14.5,44.5
00-0035261,Tony Pollard,TEN,2024,18,62.0,22,0.73,HOU,21.0,79.8,18.0,1,0,-4,2.5,36.5
00-0033699,Austin Ekeler,WAS,2024,18,12.0,3,0.6,DAL,7.0,28.8,10.8,1,1,0,7.0,43.5
00-0032764,Derrick Henry,BAL,2024,19,186.0,26,0.61,PIT,6.0,131.0,22.2,0,0,0,9.5,44.5
00-0036997,Javonte Williams,DEN,2024,19,29.0,7,0.74,BUF,1.0,51.0,12.2,0,0,0,-7.5,48.5
00-0035700,Josh Jacobs,GB,2024,19,81.0,18,0.62,PHI,4.0,69.6,19.6,0,0,0,-5.5,45.5
00-0033897,Joe Mixon,HOU,2024,19,106.0,25,0.71,LAC,8.0,62.4,16.0,0,1,0,-3.0,41.5
00-0037840,Kyren Williams,LA,2024,19,76.0,16,0.87,MIN,5.0,95.4,21.8,0,1,0,-2.5,47.5
00-0036158,J.K. Dobbins,LAC,2024,19,26.0,9,0.61,HOU,9.0,62.2,15.0,1,1,0,3.0,41.5
00-0033293,Aaron Jones,MIN,2024,19,48.0,13,0.72,LA,3.0,75.4,16.2,0,1,0,2.5,47.5
00-0034844,Saquon Barkley,PHI,2024,19,119.0,25,0.83,GB,2.0,122.6,24.4,0,0,0,5.5,45.5
00-0039361,Bucky Irving,TB,2024,19,77.0,17,0.69,WAS,7.0,85.0,16.5,0,0,0,3.0,51.5
00-0039139,Jahmyr Gibbs,DET,2024,20,105.0,14,0.75,WAS,3.0,88.0,18.8,0,1,7,8.5,55.5
00-0037840,Kyren Williams,LA,2024,20,106.0,19,1.0,PHI,2.0,89.8,22.0,0,0,-1,-7.0,43.5
00-0034844,Saquon Barkley,PHI,2024,20,205.0,26,0.9,LA,1.0,125.0,24.8,0,0,1,7.0,43.5
00-0034844,Saquon Barkley,PHI,2024,21,118.0,15,0.73,WAS,1.0,141.2,26.0,0,0,-1,6.0,46.5
00-0034844,Saquon Barkley,PHI,2024,22,57.0,25,0.81,KC,1.0,151.8,25.2,0,1,0,-1.5,48.5
00-0033553,James Conner,ARI,2025,1,39.0,12,0.65,NO,10.0,72.4,16.0,0,1,0,6.0,44.5
00-0038542,Bijan Robinson,ATL,2025,1,24.0,12,0.83,TB,1.0,114.2,22.2,0,1,0,-1.5,47.5
00-0036555,Chuba Hubbard,CAR,2025,1,57.0,16,0.67,JAX,15.0,75.4,17.8,0,0,0,-4.5,45.5
00-0036275,D'Andre Swift,CHI,2025,1,53.0,17,0.81,MIN,11.0,51.0,14.8,0,0,0,-1.5,43.5
00-0036997,Javonte Williams,DAL,2025,1,54.0,15,0.77,PHI,9.0,43.6,10.2,0,0,0,-8.5,47.5
00-0035700,Josh Jacobs,GB,2025,1,66.0,19,0.88,DET,2.0,70.6,19.6,0,0,0,1.5,48.5
00-0036223,Jonathan Taylor,IND,2025,1,71.0,18,0.71,MIA,3.0,144.6,28.4,0,1,0,1.5,47.5
00-0036973,Travis Etienne,JAX,2025,1,143.0,16,0.61,CAR,16.0,51.2,12.2,0,0,0,4.5,45.5
00-0040666,Omarion Hampton,LAC,2025,1,48.0,15,0.8,KC,4.0,,,0,1,0,-3.0,47.5
00-0040122,Ashton Jeanty,LV,2025,1,38.0,19,0.86,NE,13.0,,,0,0,0,-2.5,44.5
00-0033906,Alvin Kamara,NO,2025,1,45.0,11,0.79,ARI,14.0,86.6,20.4,0,1,0,-6.0,44.5
00-0039384,Tyrone Tracy Jr.,NYG,2025,1,24.0,10,0.74,WAS,12.0,44.0,13.4,0,0,0,-6.0,45.5
00-0034844,Saquon Barkley,PHI,2025,1,60.0,18,0.79,DAL,7.0,133.2,24.4,0,0,0,8.5,47.5
00-0033280,Christian McCaffrey,SF,2025,1,69.0,22,0.76,SEA,8.0,63.8,17.0,1,0,0,2.5,43.5
00-0039361,Bucky Irving,TB,2025,1,37.0,14,0.76,ATL,6.0,82.33333333333333,16.666666666666668,0,1,0,1.5,47.5
00-0035261,Tony Pollard,TEN,2025,1,60.0,18,0.89,DEN,5.0,66.6,16.8,0,0,0,-8.5,42.5
00-0038542,Bijan Robinson,ATL,2025,2,143.0,22,0.65,MIN,9.0,100.6,20.2,0,1,1,-3.5,44.5
00-0032764,Derrick Henry,BAL,2025,2,23.0,11,0.61,CLE,11.0,154.6,24.2,0,0,0,12.5,46.5
00-0036555,Chuba Hubbard,CAR,2025,2,38.0,10,0.74,ARI,12.0,75.2,17.8,0,1,0,-7.0,45.5
00-0036997,Javonte Williams,DAL,2025,2,97.0,18,0.72,NYG,15.0,51.0,11.0,0,1,3,4.5,44.5
00-0035700,Josh Jacobs,GB,2025,2,84.0,23,0.78,WAS,8.0,75.2,19.6,0,0,0,3.5,48.5
00-0036223,Jonathan Taylor,IND,2025,2,165.0,25,0.93,DEN,5.0,139.6,27.0,0,1,0,-2.5,43.5
00-0036973,Travis Etienne,JAX,2025,2,71.0,14,0.66,CIN,14.0,69.4,12.8,0,0,0,-3.5,49.5
00-0039040,De'Von Achane,MIA,2025,2,30.0,11,0.93,NE,7.0,76.66666666666667,11.666666666666666,0,0,0,1.5,43.5
00-0036875,Rhamondre Stevenson,NE,2025,2,54.0,11,0.65,MIA,1.0,61.0,16.2,0,0,0,-1.5,43.5
00-0033906,Alvin Kamara,NO,2025,2,99.0,21,0.86,SF,4.0,64.6,16.8,0,1,0,-3.0,40.5
00-0038120,Breece Hall,NYJ,2025,2,29.0,10,0.64,BUF,2.0,59.8,12.8,0,0,0,-6.0,47.5
00-0034844,Saquon Barkley,PHI,2025,2,88.0,22,0.83,KC,3.0,111.8,21.8,0,0,1,1.5,46.5
00-0033280,Christian McCaffrey,SF,2025,2,55.0,13,0.77,NO,6.0,59.6,17.4,0,1,0,3.0,40.5
00-0039361,Bucky Irving,TB,2025,2,71.0,17,0.71,HOU,10.0,71.0,16.0,0,1,0,-2.5,42.5
00-0035261,Tony Pollard,TEN,2025,2,92.0,20,0.89,LA,13.0,75.6,18.6,0,0,0,-5.5,41.5
00-0039921,Trey Benson,ARI,2025,3,42.0,10,0.61,SF,9.0,,,0,0,0,-1.5,44.5
00-0038542,Bijan Robinson,ATL,2025,3,72.0,13,0.8,CAR,19.0,104.2,20.2,0,0,0,5.5,44.5
00-0037248,James Cook,BUF,2025,3,108.0,19,0.67,MIA,2.0,64.6,16.8,0,0,0,12.5,50.5
00-0036555,Chuba Hubbard,CAR,2025,3,73.0,17,0.62,ATL,4.0,74.2,17.4,0,0,0,-5.5,44.5
00-0036275,D'Andre Swift,CHI,2025,3,33.0,13,0.61,DAL,6.0,54.0,15.4,1,0,0,-1.5,49.5
00-0036158,J.K. Dobbins,DEN,2025,3,83.0,11,0.67,LAC,16.0,56.0,13.4,0,1,1,-2.5,45.5
00-0039139,Jahmyr Gibbs,DET,2025,3,67.0,22,0.69,BAL,3.0,94.8,17.8,0,0,0,-4.5,53.5
00-0035700,Josh Jacobs,GB,2025,3,30.0,16,0.66,CLE,12.0,78.8,20.6,0,0,3,8.5,41.5
00-0036223,Jonathan Taylor,IND,2025,3,102.0,17,0.79,TEN,18.0,151.2,27.6,0,0,0,6.0,43.5
00-0040666,Omarion Hampton,LAC,2025,3,70.0,19,0.79,DEN,15.0,48.0,15.0,0,1,-1,2.5,45.5
00-0040122,Ashton Jeanty,LV,2025,3,63.0,17,0.61,WAS,13.0,38.0,19.0,0,0,-4,-2.5,43.5
00-0039040,De'Von Achane,MIA,2025,3,62.0,12,0.77,BUF,1.0,65.0,11.5,0,0,0,-12.5,50.5
00-0037525,Jordan Mason,MIN,2025,3,116.0,16,0.6,CIN,14.0,89.4,18.2,0,1,0,3.0,41.5
00-0033906,Alvin Kamara,NO,2025,3,42.0,18,0.74,SEA,7.0,73.4,17.6,0,0,0,-7.5,41.5
00-0034844,Saquon Barkley,PHI,2025,3,46.0,18,0.94,LA,17.0,105.6,21.2,0,0,0,3.5,45.5
00-0037228,Jaylen Warren,PIT,2025,3,47.0,18,0.8,NE,10.0,44.0,11.0,0,0,0,1.5,44.5
00-0033280,Christian McCaffrey,SF,2025,3,52.0,17,0.91,ARI,11.0,54.6,15.6,0,0,0,1.5,44.5
00-0039361,Bucky Irving,TB,2025,3,66.0,25,0.74,NYJ,8.0,71.0,16.2,0,0,-1,6.5,43.5
00-0035261,Tony Pollard,TEN,2025,3,45.0,16,0.91,IND,5.0,70.2,17.8,0,0,0,-6.0,43.5
00-0038542,Bijan Robinson,ATL,2025,4,75.0,17,0.69,WAS,10.0,99.8,18.4,0,1,0,2.5,43.5
00-0037248,James Cook,BUF,2025,4,117.0,22,0.73,NO,9.0,72.8,17.8,0,0,3,15.5,48.5
00-0036275,D'Andre Swift,CHI,2025,4,38.0,14,0.66,LV,17.0,44.8,14.2,1,1,0,-1.5,47.5
00-0036997,Javonte Williams,DAL,2025,4,85.0,20,0.8,GB,6.0,58.2,12.0,0,1,0,-7.0,47.5
00-0039139,Jahmyr Gibbs,DET,2025,4,91.0,15,0.62,CLE,7.0,90.2,18.0,0,1,-1,10.0,44.5
00-0035700,Josh Jacobs,GB,2025,4,86.0,22,0.65,DAL,3.0,66.0,18.6,0,1,0,7.0,47.5
00-0036223,Jonathan Taylor,IND,2025,4,76.0,17,0.87,LA,14.0,128.0,25.2,0,1,0,-3.5,49.5
00-0036973,Travis Etienne,JAX,2025,4,124.0,19,0.6,SF,5.0,70.0,13.4,0,0,0,-3.5,45.5
00-0040666,Omarion Hampton,LAC,2025,4,128.0,12,0.89,NYG,16.0,59.0,17.0,0,0,0,6.0,43.5
00-0040122,Ashton Jeanty,LV,2025,4,138.0,21,0.85,CHI,13.0,50.5,18.0,0,1,0,1.5,47.5
00-0039040,De'Von Achane,MIA,2025,4,99.0,20,0.76,NYJ,8.0,64.4,11.6,0,0,3,2.5,44.5
00-0037525,Jordan Mason,MIN,2025,4,57.0,16,0.62,PIT,20.0,92.6,17.4,0,0,0,2.5,41.5
00-0033906,Alvin Kamara,NO,2025,4,70.0,15,0.73,BUF,2.0,68.4,18.0,0,0,-3,-15.5,48.5
00-0040715,Cam Skattebo,NYG,2025,4,79.0,25,0.75,LAC,15.0,,,0,0,0,-6.0,43.5
00-0038120,Breece Hall,NYJ,2025,4,81.0,14,0.63,MIA,4.0,55.2,12.8,0,0,-3,-2.5,44.5
00-0034844,Saquon Barkley,PHI,2025,4,43.0,19,0.84,TB,1.0,73.8,19.6,0,0,0,3.5,44.5
00-0036919,Kenneth Gainwell,PIT,2025,4,99.0,19,0.77,MIN,18.0,54.0,14.0,0,0,0,-2.5,41.5
00-0033280,Christian McCaffrey,SF,2025,4,49.0,17,0.85,JAX,19.0,57.2,16.4,0,0,0,3.5,45.5
00-0039361,Bucky Irving,TB,2025,4,63.0,15,0.61,PHI,11.0,68.0,18.4,0,0,0,-3.5,44.5
00-0035261,Tony Pollard,TEN,2025,4,64.0,14,0.86,HOU,12.0,72.2,19.4,0,1,0,-7.5,39.5
00-0032764,Derrick Henry,BAL,2025,5,33.0,15,0.65,HOU,5.0,131.2,21.6,0,0,0,-2.5,41.5
00-0037248,James Cook,BUF,2025,5,49.0,15,0.72,NE,3.0,82.2,18.2,0,0,0,7.5,49.5
00-0036139,Rico Dowdle,CAR,2025,5,206.0,23,0.67,MIA,6.0,95.8,20.2,0,0,1,-1.5,44.5
00-0036997,Javonte Williams,DAL,2025,5,135.0,16,0.77,NYJ,8.0,70.6,14.8,0,0,1,-1.5,48.5
00-0036223,Jonathan Taylor,IND,2025,5,66.0,17,0.74,LV,10.0,118.2,22.2,0,1,0,7.0,46.5
00-0039040,De'Von Achane,MIA,2025,5,16.0,10,0.87,CAR,12.0,64.0,14.0,0,0,-1,1.5,44.5
00-0037525,Jordan Mason,MIN,2025,5,52.0,13,0.66,CLE,7.0,88.6,16.8,0,0,0,3.5,35.5
00-0040715,Cam Skattebo,NYG,2025,5,59.0,15,0.68,NO,9.0,79.0,25.0,0,1,0,-1.5,41.5
00-0038120,Breece Hall,NYJ,2025,5,113.0,14,0.62,DAL,4.0,55.8,12.4,0,0,-1,1.5,48.5
00-0033280,Christian McCaffrey,SF,2025,5,57.0,22,0.88,LA,11.0,51.2,16.0,0,1,0,-8.5,43.5
00-0037256,Rachaad White,TB,2025,5,41.0,14,0.8,SEA,1.0,45.8,9.2,0,0,-3,-3.5,44.5
00-0035261,Tony Pollard,TEN,2025,5,67.0,14,0.73,ARI,2.0,64.6,18.0,0,1,-3,-7.5,41.5
00-0038542,Bijan Robinson,ATL,2025,6,170.0,19,0.74,BUF,2.0,96.8,18.4,0,1,7,-3.5,49.5
00-0036139,Rico Dowdle,CAR,2025,6,183.0,30,0.88,DAL,7.0,110.8,21.2,0,0,0,-3.0,47.5
00-0036997,Javonte Williams,DAL,2025,6,29.0,13,0.85,CAR,19.0,80.0,15.2,0,0,0,3.0,47.5
00-0039139,Jahmyr Gibbs,DET,2025,6,65.0,17,0.69,KC,6.0,102.2,19.4,0,0,1,-2.5,51.5
00-0035700,Josh Jacobs,GB,2025,6,93.0,18,0.79,CIN,14.0,69.4,19.6,0,0,7,14.0,44.5
00-0036223,Jonathan Taylor,IND,2025,6,123.0,21,0.92,ARI,8.0,96.0,18.8,0,1,0,8.5,46.5
00-0036973,Travis Etienne,JAX,2025,6,27.0,12,0.62,SEA,4.0,86.0,15.0,0,0,-1,-1.5,47.5
00-0037197,Isiah Pacheco,KC,2025,6,51.0,12,0.77,DET,2.0,71.8,18.2,0,0,-1,2.5,51.5
00-0039391,Kimani Vidal,LAC,2025,6,124.0,18,0.67,MIA,18.0,9.0,3.0,0,0,0,3.5,45.5
00-0040122,Ashton Jeanty,LV,2025,6,75.0,23,0.79,TEN,20.0,79.66666666666667,19.0,0,1,0,3.5,41.5
00-0039040,De'Von Achane,MIA,2025,6,128.0,16,0.85,LAC,12.0,52.6,12.6,0,0,0,-3.5,45.5
00-0036875,Rhamondre Stevenson,NE,2025,6,18.0,13,0.72,NO,9.0,68.6,16.4,0,1,0,3.5,46.5
00-0033906,Alvin Kamara,NO,2025,6,31.0,10,0.62,NE,5.0,60.0,16.4,1,1,0,-3.5,46.5
00-0040715,Cam Skattebo,NYG,2025,6,98.0,19,0.71,PHI,10.0,69.0,20.0,0,0,0,-7.0,40.5
00-0038120,Breece Hall,NYJ,2025,6,58.0,21,0.74,DEN,11.0,66.4,12.8,0,0,0,-7.5,43.5
00-0034844,Saquon Barkley,PHI,2025,6,58.0,12,0.81,NYG,16.0,58.8,20.4,0,0,0,7.0,40.5
00-0039165,Zach Charbonnet,SEA,2025,6,24.0,12,0.6,JAX,15.0,79.0,15.4,0,0,1,1.5,47.5
00-0033280,Christian McCaffrey,SF,2025,6,54.0,17,0.93,TB,1.0,56.4,18.2,0,0,3,-3.5,46.5
00-0037256,Rachaad White,TB,2025,6,65.0,17,0.77,SF,13.0,50.6,10.8,0,0,-3,3.5,46.5
00-0040242,Jacory Croskey-Merritt,WAS,2025,6,61.0,17,0.66,CHI,17.0,,,0,0,-7,5.5,49.5
00-0038542,Bijan Robinson,ATL,2025,7,40.0,14,0.88,SF,5.0,96.8,16.6,0,0,-1,-1.5,46.5
00-0040784,Quinshon Judkins,CLE,2025,7,84.0,25,0.65,MIA,12.0,,,0,0,0,2.5,34.5
00-0036997,Javonte Williams,DAL,2025,7,116.0,19,0.69,WAS,4.0,80.0,16.4,0,1,1,1.5,54.5
00-0040583,Woody Marks,HOU,2025,7,15.0,10,0.63,SEA,2.0,,,0,0,7,-3.0,41.5
00-0036223,Jonathan Taylor,IND,2025,7,94.0,16,0.87,LAC,8.0,106.4,19.4,0,1,0,-2.5,48.5
00-0037525,Jordan Mason,MIN,2025,7,57.0,15,0.77,PHI,7.0,74.4,14.6,0,1,4,-2.5,43.5
00-0036875,Rhamondre Stevenson,NE,2025,7,88.0,18,0.75,TEN,13.0,57.4,15.0,0,0,0,6.5,40.5
00-0033906,Alvin Kamara,NO,2025,7,28.0,11,0.84,CHI,9.0,57.4,15.0,0,0,1,-4.5,43.5
00-0040715,Cam Skattebo,NYG,2025,7,60.0,16,0.6,DEN,6.0,78.66666666666667,19.666666666666668,0,0,3,-7.5,39.5
00-0034844,Saquon Barkley,PHI,2025,7,44.0,18,0.78,MIN,11.0,59.0,17.8,0,1,-4,2.5,43.5
00-0037228,Jaylen Warren,PIT,2025,7,127.0,16,0.65,CIN,10.0,45.0,13.333333333333334,0,0,0,5.5,45.5
00-0033280,Christian McCaffrey,SF,2025,7,129.0,24,0.75,ATL,3.0,53.4,17.2,0,0,1,1.5,46.5
00-0037256,Rachaad White,TB,2025,7,38.0,10,0.9,DET,1.0,49.2,12.2,0,1,0,-6.0,54.5
00-0036997,Javonte Williams,DAL,2025,8,41.0,13,0.72,DEN,5.0,92.4,17.2,0,0,0,-3.5,51.5
00-0036223,Jonathan Taylor,IND,2025,8,153.0,12,0.75,TEN,7.0,92.2,17.6,0,1,0,15.5,47.5
00-0039391,Kimani Vidal,LAC,2025,8,117.0,23,0.74,MIN,6.0,66.5,10.5,0,1,0,3.0,45.5
00-0039040,De'Von Achane,MIA,2025,8,67.0,18,0.67,ATL,1.0,67.0,13.8,0,1,0,-7.0,44.5
00-0036875,Rhamondre Stevenson,NE,2025,8,34.0,14,0.74,CLE,2.0,60.4,14.6,0,0,0,7.0,40.5
00-0039384,Tyrone Tracy Jr.,NYG,2025,8,39.0,10,0.63,PHI,4.0,39.8,12.2,0,0,0,-7.0,43.5
00-0037228,Jaylen Warren,PIT,2025,8,62.0,13,0.62,GB,3.0,65.5,14.0,0,0,3,-3.0,46.5
00-0038542,Bijan Robinson,ATL,2025,9,46.0,12,0.96,NE,1.0,100.0,17.0,0,0,0,-5.5,45.5
00-0032764,Derrick Henry,BAL,2025,9,119.0,19,0.64,MIA,15.0,105.4,19.8,0,0,0,7.5,51.5
00-0037248,James Cook,BUF,2025,9,114.0,27,0.76,KC,4.0,84.8,18.6,0,0,1,-2.5,53.5
00-0036139,Rico Dowdle,CAR,2025,9,130.0,25,0.72,GB,8.0,117.6,22.2,0,0,0,-12.5,43.5
00-0040236,Kyle Monangai,CHI,2025,9,176.0,26,0.74,CIN,11.0,,,0,0,0,3.0,51.5
00-0036997,Javonte Williams,DAL,2025,9,83.0,15,0.87,ARI,5.0,81.2,16.2,0,1,-7,3.5,53.5
00-0036223,Jonathan Taylor,IND,2025,9,45.0,14,0.79,PIT,13.0,102.4,16.6,0,0,0,3.5,51.5
00-0033923,Kareem Hunt,KC,2025,9,49.0,11,0.78,BUF,6.0,68.2,18.2,0,0,-1,2.5,53.5
00-0039391,Kimani Vidal,LAC,2025,9,30.0,12,0.72,TEN,14.0,83.33333333333333,14.666666666666666,0,0,3,10.0,44.5
00-0040122,Ashton Jeanty,LV,2025,9,42.0,13,0.91,JAX,9.0,78.5,20.0,0,1,0,-2.5,43.5
00-0039040,De'Von Achane,MIA,2025,9,67.0,14,0.91,BAL,3.0,74.4,15.2,0,0,0,-7.5,51.5
00-0037525,Jordan Mason,MIN,2025,9,36.0,10,0.6,DET,2.0,68.0,14.8,0,1,-3,-9.5,47.5
00-0040734,TreVeyon Henderson,NE,2025,9,55.0,14,0.75,ATL,7.0,,,0,0,0,5.5,45.5
00-0033280,Christian McCaffrey,SF,2025,9,106.0,28,0.86,NYG,12.0,68.2,19.4,0,0,0,2.5,47.5
00-0035261,Tony Pollard,TEN,2025,9,56.0,10,0.62,LAC,10.0,65.6,16.4,0,0,-3,-10.0,44.5
00-0038542,Bijan Robinson,ATL,2025,10,84.0,17,0.86,IND,5.0,80.6,15.0,0,1,0,-6.5,48.5
00-0032764,Derrick Henry,BAL,2025,10,75.0,20,0.67,MIN,13.0,99.8,18.2,0,1,3,4.5,48.5
00-0036139,Rico Dowdle,CAR,2025,10,53.0,18,0.79,NO,4.0,139.0,24.6,0,0,0,5.5,38.5
00-0036275,D'Andre Swift,CHI,2025,10,80.0,13,0.62,NYG,16.0,48.4,15.2,1,0,0,4.5,45.5
00-0035700,Josh Jacobs,GB,2025,10,74.0,21,0.74,PHI,6.0,71.8,19.6,0,0,-7,1.5,45.5
00-0040583,Woody Marks,HOU,2025,10,63.0,14,0.8,JAX,7.0,15.0,10.0,0,1,0,-1.5,37.5
00-0036223,Jonathan Taylor,IND,2025,10,244.0,32,0.91,ATL,8.0,96.2,16.0,0,1,0,6.5,48.5
00-0039391,Kimani Vidal,LAC,2025,10,95.0,25,0.93,PIT,17.0,70.0,14.0,0,1,0,3.0,45.5
00-0040122,Ashton Jeanty,LV,2025,10,60.0,19,0.87,DEN,11.0,71.2,18.6,0,0,0,-9.5,42.5
00-0039040,De'Von Achane,MIA,2025,10,174.0,22,0.89,BUF,9.0,75.4,15.6,0,0,3,-8.5,50.5
00-0040734,TreVeyon Henderson,NE,2025,10,147.0,14,0.84,TB,1.0,55.0,14.0,0,0,-7,-2.5,48.5
00-0033906,Alvin Kamara,NO,2025,10,83.0,22,0.63,CAR,12.0,54.0,15.0,1,0,0,-5.5,38.5
00-0039384,Tyrone Tracy Jr.,NYG,2025,10,71.0,14,0.67,CHI,10.0,41.4,12.2,0,0,0,-4.5,45.5
00-0038120,Breece Hall,NYJ,2025,10,83.0,21,0.71,CLE,3.0,67.6,14.2,0,0,0,-1.5,37.5
00-0034844,Saquon Barkley,PHI,2025,10,60.0,22,0.7,GB,14.0,55.8,17.8,0,0,7,-1.5,45.5
00-0033280,Christian McCaffrey,SF,2025,10,30.0,12,0.78,LA,15.0,79.0,21.6,0,0,0,-5.5,49.5
00-0037256,Rachaad White,TB,2025,10,38.0,10,0.72,NE,2.0,53.0,13.6,0,0,7,2.5,48.5
00-0038542,Bijan Robinson,ATL,2025,11,104.0,23,0.85,CAR,7.0,83.0,15.8,0,1,0,4.5,42.5
00-0037248,James Cook,BUF,2025,11,48.0,16,0.66,TB,4.0,91.8,20.4,0,0,0,6.0,46.5
00-0036139,Rico Dowdle,CAR,2025,11,45.0,19,0.82,ATL,17.0,128.8,23.6,0,1,0,-4.5,42.5
00-0040784,Quinshon Judkins,CLE,2025,11,59.0,17,0.6,BAL,3.0,84.0,25.0,0,0,0,-7.5,37.5
00-0036997,Javonte Williams,DAL,2025,11,93.0,22,0.78,LV,12.0,80.8,15.2,0,1,3,3.5,48.5
00-0040730,RJ Harvey,DEN,2025,11,30.0,11,0.61,KC,11.0,,,0,0,-4,-3.5,44.5
00-0039139,Jahmyr Gibbs,DET,2025,11,39.0,12,0.73,PHI,6.0,93.4,18.2,0,0,1,-2.5,46.5
00-0038797,Emanuel Wilson,GB,2025,11,40.0,11,0.71,NYG,14.0,,,0,0,-1,7.5,41.5
00-0040583,Woody Marks,HOU,2025,11,44.0,18,0.66,TEN,13.0,39.0,12.0,0,0,-7,5.5,37.5
00-0033923,Kareem Hunt,KC,2025,11,59.0,13,0.8,DEN,5.0,64.8,17.6,0,0,4,3.5,44.5
00-0039040,De'Von Achane,MIA,2025,11,120.0,21,0.8,WAS,9.0,90.4,16.0,0,0,0,2.5,47.5
00-0033293,Aaron Jones,MIN,2025,11,70.0,16,0.67,CHI,8.0,63.8,14.4,0,1,0,3.0,47.5
00-0040734,TreVeyon Henderson,NE,2025,11,62.0,19,0.88,NYJ,15.0,101.0,14.0,0,0,0,12.5,43.5
00-0038120,Breece Hall,NYJ,2025,11,58.0,14,0.72,NE,1.0,72.8,16.0,0,0,0,-12.5,43.5
00-0034844,Saquon Barkley,PHI,2025,11,83.0,26,0.81,DET,2.0,50.2,17.8,0,0,-1,2.5,46.5
00-0033280,Christian McCaffrey,SF,2025,11,81.0,13,0.71,ARI,10.0,75.2,20.6,0,1,0,3.5,48.5
00-0037256,Rachaad White,TB,2025,11,51.0,10,0.6,BUF,16.0,54.4,13.6,0,0,0,-6.0,46.5
00-0038542,Bijan Robinson,ATL,2025,12,70.0,14,0.66,NO,5.0,88.8,17.0,0,1,-7,-1.5,41.5
00-0036997,Javonte Williams,DAL,2025,12,87.0,20,0.78,PHI,7.0,72.4,16.4,0,1,-1,-3.0,47.5
00-0039139,Jahmyr Gibbs,DET,2025,12,219.0,15,0.74,NYG,11.0,73.4,16.0,0,1,0,14.0,50.5
00-0040583,Woody Marks,HOU,2025,12,74.0,16,0.69,BUF,13.0,40.666666666666664,14.0,0,1,0,-5.5,43.5
00-0036223,Jonathan Taylor,IND,2025,12,58.0,16,0.9,KC,8.0,131.8,19.0,0,0,7,-3.5,50.5
00-0036973,Travis Etienne,JAX,2025,12,86.0,15,0.65,ARI,10.0,86.0,15.0,0,1,0,2.5,47.5
00-0033923,Kareem Hunt,KC,2025,12,104.0,30,0.71,IND,3.0,56.2,14.8,0,0,-7,3.5,50.5
00-0040122,Ashton Jeanty,LV,2025,12,50.0,17,0.81,CLE,4.0,75.6,18.6,0,1,-1,3.0,35.5
00-0040734,TreVeyon Henderson,NE,2025,12,66.0,18,0.65,CIN,14.0,88.0,15.666666666666666,0,0,3,7.5,50.5
00-0039384,Tyrone Tracy Jr.,NYG,2025,12,62.0,20,0.71,DET,2.0,50.4,13.6,0,1,0,-14.0,50.5
00-0038120,Breece Hall,NYJ,2025,12,44.0,16,0.71,BAL,1.0,78.6,16.8,0,0,3,-14.0,44.5
00-0034844,Saquon Barkley,PHI,2025,12,22.0,10,0.83,DAL,12.0,57.6,19.4,0,1,1,3.0,47.5
00-0038134,Kenneth Walker III,SEA,2025,12,71.0,11,0.62,TEN,9.0,51.8,17.0,1,0,0,12.5,41.5
